https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"817919","1","1","Vehicle in Operation","1","KIA","2007","2007","Optima Lx/ex","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","KNAGE124575082324","10","Marked Uncontrolled Crosswalk","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stratford","CT","","06614","","false","","false","false","South Main Street","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2021-09-02","","","",""
"819082","1","1","Vehicle in Operation","1","Bmw","2020","2020","230xi","Gray","N","Northbound","false","88","Not Applicable","3","Backing","0","None","88","Not Applicable","1","3","Not Towed","88","Not Applicable","2","1","Straight","1","Level","13","Non-Collision","1","No Damage","1","Passenger Car","3","Backing","0","None","WBA2K1C07L7D93835   ","1","No Control Device","88","Not Applicable","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Westport       ","CT","","06880","","false","","false","false","Parking lot","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2021-05-10","","","",""
"820317","1","1","Vehicle in Operation","1","TOYT","2020","2020","CAM","White","","","","22","Motor Vehicle In Motion","3","Backing","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","3","Backing","0","None","4T1G11AK1LU359139","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Tulsa","OK","","74134","","true","","false","false","","true","NY","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"820317","2","2","Parked Vehicle","1","Mazd","2008","2008","Mx-5 Mia","Gry      ","","","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","12","Parked","0","None","JM1NC25FX80140218   ","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"821048","2","1","Vehicle in Operation","1","SE Bike","","","Big Ripper","Red","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","1","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","Unknown","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Taylor Ave","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"821048","1","1","Vehicle in Operation","1","UNKNOWN","","","UNKNOWN","","S","Southbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","7","Turning Left","0","None","UNKNOWN","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","unknown","","","","","true","","false","false","N.Taylor Ave","false","CT","false","false","1","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","",""
"827317","2","1","Vehicle in Operation","1","","","","","","","","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","1","Straight Ahead","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","WEST ROCKS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"827317","1","1","Vehicle in Operation","2","DODG","2006","2006","R15","White","E","Eastbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","0","None","1D7HA18N96S578428","6","Stop Sign","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk        ","CT","","06850","","false","","false","false","Linden ","false","NJ","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2021-06-20","","","",""
"828062","1","1","Vehicle in Operation","1","Alfa","2019","2019","Stelvio","Whi      ","W","Westbound","false","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","99","Unknown","99","Unknown","ZASPAKBN2K7C52883   ","1","No Control Device","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Cranberry Township","PA","UnitedStates","","","false","N/A","false","false","Glover Ave.","false","CT","false","false","1","The General","","","","","","","","","","","","","","","","","","","","2021-12-31","","","",""
"832060","2","1","Vehicle in Operation","1","Nissan","2019","2019","Rogue S","Black","S","Southbound","false","88","Not Applicable","10","Entering Traffic Lane","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","10","Entering Traffic Lane","0","None","5N1AT2MV5KC801775","3","Traffic Control Signal","2","Yes","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Irving","TX","","75063","","false","","false","false","Allen Rd","false","CT","false","false","1","KEMPER INDEPENDENCE INS CO","","","","","","","","","","","","","","","","","","","","","","","",""
"832060","1","1","Vehicle in Operation","1","NINER","","","Mnt Bike","Blk","N","Northbound","false","99","Unknown","10","Entering Traffic Lane","0","None","0","None","88","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","1","No Damage","","","10","Entering Traffic Lane","0","None","","3","Traffic Control Signal","2","Yes","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","false","Newtown Rd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"832467","1","1","Vehicle in Operation","1","Toyota","2016","2016","Camry Le/xle/se/xse","Black","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","4T1BF1FK7GU516456","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","N/A","false","false","N Main St","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2021-11-20","","","",""
"833228","1","1","Vehicle in Operation","1","Jeep","2019","2019","Cherokee Limited","Silver","N","Northbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","3","Hillcrest","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4PJMDN4KD295446","6","Stop Sign","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06854","","false","","false","false","Rowayton Avenue","false","CT","false","false","1","THE STANDARD FIRE INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","","","","",""
"833751","1","1","Vehicle in Operation","2","Hyun","2014","2014","Sonata","Sil      ","E","Eastbound","false","26","Other Non-Fixed Object","1","Straight Ahead","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","5NPEC4AC6EH907410   ","1","No Control Device","88","Not Applicable","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","Butler Street","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2021-07-24","","","",""
"833751","2","1","Vehicle in Operation","1","","","","","Black","S","Southbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","0","None","0","None","88","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","2","Minor Damage","","","10","Entering Traffic Lane","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Butler Street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"834077","2","1","Vehicle in Operation","1","unk","","","unk","","N","Northbound","false","16","Other Non-Collision","1","Straight Ahead","0","None","88","Not Applicable","1","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","99","Unknown","","","1","Straight Ahead","0","None","UNK","1","No Control Device","88","Not Applicable","16","Other Non-Collision","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Van Buren Ave","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"834077","1","1","Vehicle in Operation","1","NISS","2008","2008","Rogue S/","Blue","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","JN8AS58V98W141206   ","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","UnitedStates","06850","","false","","false","false","Van Buren Ave","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2021-11-28","","","",""
"836174","2","1","Vehicle in Operation","1","CANN","2020","2020","ISO 4210","green","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","6","Turning Right","97","Other","88","Not Applicable","1","","","1","Two-Way, Not Divided","2","1","Straight","5","Sag (bottom)","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","","","6","Turning Right","97","Other","","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Gull Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"836174","1","1","Vehicle in Operation","1","Jeep","2016","2016","Wrangler","Gry      ","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4HJWEG3GL345914   ","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Darien         ","CT","","06820","","false","","false","false","Ensign Road","false","CT","false","false","1","CHUBB","","","","","","","","","","","","","","","","","","","","2022-07-02","","","",""
"837718","2","1","Vehicle in Operation","1","TREK","","","8 Series","Blue","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","1","","","5","One-Way Trafficway","1","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","WTU316CS615E","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Parking Lot of #28 Cross Street","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"837718","1","1","Vehicle in Operation","1","Infiniti","2005","2005","G35","Black","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JNKCV51E25M205260","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bridgeport","CT","","06604","","false","N/a","false","false","Parking Lot of #28 Cross Street","true","CT","false","false","1","GEICO Indemnity Company","","","","","","","","","","","","","","","","","","","","2021-12-15","","","",""
