https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"819082","1","Complete","819082","819082","41.12314100","-73.40165100","3322178","Norwalk","103","103","Norwalk","2021-05-17","2021","5","May","17","2","Monday","10:34:00","10","2100021020","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","0","Unknown","99103.00","","1-N","1-N","","wspt ave","127.0","Feet","S","41.12314100","-73.40165100","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","9","Driveway Access-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","Z006","2021-06-11 10:38:28.0","O","Open","2021-06-11 10:46:22.0","","","","","","",""
"820317","1","Complete","820317","820317","41.10300000","-73.43810000","3323413","Norwalk","103","103","Norwalk","2021-05-31","2021","5","May","31","2","Monday","13:35:00","13","2100023483","O","Property Damage Only","O","No Apparent Injury (O)","2","1","0","","","99103.00","","","330 CONNECTICUT AV","","SCRIBNER AVE","335.0","Feet","S","41.10300000","-73.43810000","14","Motor Vehicle in Operation","3","Angle","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","E007","2021-06-16 06:46:20.0","O","Open","2021-06-16 06:46:49.0","","","","","","",""
"821048","1","Complete","821048","821048","41.10472500","-73.43033400","3324144","Norwalk","103","103","Norwalk","2021-06-11","2021","6","June","11","6","Friday","22:33:00","22","2100025385","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","2","USRoute","14.42","1","1-N","1-N","TAYLOR AV","","","","","41.10472500","-73.43033400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B032","2021-06-18 19:16:10.0","O","Open","2021-06-18 19:24:26.0","","4","20900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"827317","1","Complete","827317","827317","41.14185800","-73.41773400","3330410","Norwalk","103","103","Norwalk","2021-05-17","2021","5","May","17","2","Monday","13:09:00","13","2100021057","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","1.21","0927","WEST ROCKS RD","WEST ROCKS RD","LINDEN ST","","","","","41.14185800","-73.41773400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","C033","2021-07-07 15:11:17.0","O","Open","2021-07-07 15:15:40.0","","2","5900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"828062","1","Complete","828062","828062","41.14345300","-73.42748400","3331155","Norwalk","103","103","Norwalk","2021-06-27","2021","6","June","27","1","Sunday","20:37:00","20","2100027938","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.08","0338","GLOVER AV","GLOVER AV","","Main Ave.","400.0","Feet","W","41.14345300","-73.42748400","99","Unknown","88","Not Applicable","99","Unknown","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","H020","2021-07-09 20:41:12.0","O","Open","2021-07-09 20:41:21.0","","2","3600","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"832060","1","Complete","832060","832060","41.13216600","-73.40197200","3335152","Norwalk","103","103","Norwalk","2021-07-15","2021","7","July","15","5","Thursday","17:01:00","17","2100031065","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","0.79","53","53-N","53-N","FAIRWEATHER DR","","","","S","41.13216600","-73.40197200","99","Unknown","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D030","2021-07-23 05:22:57.0","O","Open","2021-07-23 05:26:10.0","","2","10200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"832467","1","Complete","832467","832467","41.09960000","-73.41870000","3335559","Norwalk","103","103","Norwalk","2021-07-16","2021","7","July","16","6","Friday","20:54:00","20","2100031296","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.04","0599","NORTH MAIN ST","NORTH MAIN ST","","42 N Main","4.0","Feet","N","41.09960000","-73.41870000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B033","2021-07-25 20:04:40.0","O","Open","2021-07-25 20:13:49.0","","2","13500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"833228","1","Complete","833228","833228","41.07695500","-73.44535800","3336320","Norwalk","103","103","Norwalk","2021-07-04","2021","7","July","4","1","Sunday","13:14:00","13","2100029054","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.39","0743","ROWAYTON AV NO 1","ROWAYTON AV NO 1","BELMONT PL","","","","","41.07695500","-73.44535800","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A017","2021-07-27 12:35:16.0","O","Open","2021-07-27 12:38:25.0","","2","3300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"833751","1","Complete","833751","833751","41.11056900","-73.41758500","3336843","Norwalk","103","103","Norwalk","2021-07-05","2021","7","July","5","2","Monday","19:33:00","19","2100029322","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","4","Local","0.65","0919","WEST AV","WEST AV","BUTLER ST","","","","E","41.11056900","-73.41758500","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B025","2021-07-28 22:26:17.0","O","Open","2021-07-28 22:28:42.0","","4","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"834077","1","Complete","834077","834077","41.11484900","-73.41978300","3337169","Norwalk","103","103","Norwalk","2021-07-14","2021","7","July","14","4","Wednesday","13:57:00","13","2100030873","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","2","USRoute","15.47","1","1-N","1-N","","BEDFORD AV","100.0","Feet","S","41.11484900","-73.41978300","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A014","2021-07-30 08:47:47.0","O","Open","2021-07-30 08:48:24.0","","4","11700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"836174","1","Complete","836174","836174","41.05782100","-73.43791900","3339266","Norwalk","103","103","Norwalk","2021-08-01","2021","8","August","1","1","Sunday","12:37:00","12","2100033706","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.00","0363","GULL RD","GULL RD","ENSIGN RD","","","","","41.05782100","-73.43791900","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M046","2021-08-08 13:34:46.0","O","Open","2021-08-08 13:41:20.0","","2","781","7","LOCAL - NEW HPMS","2","Urban"
"837718","1","Complete","837718","837718","41.12081739","-73.41626734","3340810","Norwalk","103","103","Norwalk","2021-07-26","2021","7","July","26","2","Monday","16:45:00","16","2100032757","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.19","0433","JEFFERSON ST","JEFFERSON ST","SCHOOL ST","","","","S","41.12081739","-73.41626734","10","Pedalcycle/Pedalcyclist","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","W023","2021-08-13 15:41:49.0","O","Open","2021-08-13 15:47:17.0","","","","","","",""
"837916","1","Complete","837916","837916","41.09520126","-73.44876414","3341008","Norwalk","103","103","Norwalk","2021-08-10","2021","8","August","10","3","Tuesday","21:35:00","21","2100035130","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","2","USRoute","13.25","1","1-N","1-N","","Richards Avenue","725.0","Feet","E","41.09520126","-73.44876414","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","W023","2021-08-13 21:15:45.0","O","Open","2021-08-13 21:19:04.0","","4","24700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"840145","1","Complete","840145","840145","41.09148000","-73.39949800","3343237","Norwalk","103","103","Norwalk","2021-08-06","2021","8","August","6","6","Friday","19:21:00","19","2100034517","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.00","0266","ELLIOTT ST","ELLIOTT ST","MARION AV","","","","","41.09148000","-73.39949800","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","F018","2021-08-23 08:04:18.0","O","Open","2021-08-23 08:12:54.0","","2","222","7","LOCAL - NEW HPMS","2","Urban"
"842049","1","Complete","842049","842049","41.10397465","-73.42013754","3345141","Norwalk","103","103","Norwalk","2021-08-19","2021","8","August","19","5","Thursday","10:33:00","10","2100036337","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","","","","","","WEST AV","54 WEST AV","","","","","41.10397465","-73.42013754","18","Other Non-Fixed Object","88","Not Applicable","8","Off Roadway,  Location Unknown","1","Clear","88","Not Applicable","1","Daylight","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","M039","2021-08-30 09:55:16.0","O","Open","2021-08-30 09:55:47.0","","","","","","",""
"842969","1","Complete","842969","842969","41.12661900","-73.39389000","3346061","Norwalk","103","103","Norwalk","2021-08-23","2021","8","August","23","2","Monday","12:44:00","12","2100036929","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.19","0944","WOLFPIT AV","WOLFPIT AV","","Westport Avenue","1000.0","Feet","E","41.12661900","-73.39389000","99","Unknown","88","Not Applicable","4","Roadside","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","K017","2021-09-01 13:15:53.0","O","Open","2021-09-01 13:25:31.0","","2","4000","7","LOCAL - NEW HPMS","2","Urban"
"844755","1","Complete","844755","844755","41.09056400","-73.42313400","3347847","Norwalk","103","103","Norwalk","2021-07-23","2021","7","July","23","6","Friday","17:25:00","17","2100032332","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.19","0487","LEXINGTON AV","LEXINGTON AV","","Lubrano Place","300.0","Feet","S","41.09056400","-73.42313400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","R026","2021-09-07 21:19:21.0","O","Open","2021-09-07 21:22:20.0","","2","2518","7","LOCAL - NEW HPMS","2","Urban"
"848016","1","Complete","848016","848016","41.09888000","-73.41607800","3351108","Norwalk","103","103","Norwalk","2021-09-18","2021","9","September","18","7","Saturday","17:11:00","17","2100041690","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","2","1","4","Local","0.37","0909","WASHINGTON ST","WASHINGTON ST","NORTH WATER ST","","","","S","41.09888000","-73.41607800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B033","2021-09-19 00:40:38.0","O","Open","2021-09-19 00:49:35.0","","2","9400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
